date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
2015-02-16,Quarter3,sewing,Monday,Team9,0.6,18.79,2103.0,5400.0,0.0,0.0,0.0,1.0,54.0,0.329964879
2015-02-16,Quarter3,finishing,Monday,Team7,0.7,4.15,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.258
2015-02-17,Quarter3,sewing,Tuesday,Team1,0.8,22.52,1445.0,6840.0,113.0,0.0,0.0,0.0,57.0,1.000230409
2015-02-17,Quarter3,finishing,Tuesday,Team10,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.927541667
2015-02-17,Quarter3,finishing,Tuesday,Team7,0.7,5.13,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.91375
2015-02-17,Quarter3,finishing,Tuesday,Team12,0.8,5.13,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.9025
2015-02-17,Quarter3,sewing,Tuesday,Team12,0.8,15.26,1133.0,4080.0,38.0,0.0,0.0,0.0,34.0,0.800401961
2015-02-17,Quarter3,finishing,Tuesday,Team3,0.5,5.13,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.7866
2015-02-17,Quarter3,sewing,Tuesday,Team6,0.75,18.79,726.0,3360.0,0.0,0.0,0.0,0.0,33.0,0.750621354
2015-02-17,Quarter3,sewing,Tuesday,Team4,0.75,30.1,849.0,7020.0,45.0,0.0,0.0,1.0,58.0,0.750356125
2015-02-17,Quarter3,finishing,Tuesday,Team6,0.8,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.749166667
2015-02-17,Quarter3,sewing,Tuesday,Team7,0.7,30.1,562.0,840.0,30.0,0.0,0.0,1.0,59.0,0.700888203
2015-02-17,Quarter3,sewing,Tuesday,Team11,0.7,11.41,1054.0,3420.0,30.0,0.0,0.0,2.0,56.0,0.700614035
2015-02-17,Quarter3,sewing,Tuesday,Team3,0.7,30.1,1422.0,6960.0,50.0,0.0,0.0,1.0,58.0,0.700603448
2015-02-17,Quarter3,finishing,Tuesday,Team4,0.75,5.13,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.656666667
2015-02-17,Quarter3,sewing,Tuesday,Team5,0.8,30.1,680.0,7140.0,0.0,0.0,0.0,0.0,59.0,0.653431373
2015-02-17,Quarter3,sewing,Tuesday,Team9,0.65,18.79,2120.0,5520.0,0.0,0.0,0.0,1.0,51.0,0.650134
2015-02-17,Quarter3,sewing,Tuesday,Team8,0.6,29.4,179.0,0.0,23.0,5.0,30.0,2.0,58.0,0.600982906
2015-02-17,Quarter3,finishing,Tuesday,Team9,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.586041667
2015-02-17,Quarter3,finishing,Tuesday,Team2,0.8,5.13,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.5814
2015-02-17,Quarter3,sewing,Tuesday,Team2,0.5,30.33,838.0,6720.0,0.0,0.0,0.0,1.0,56.0,0.361071429
2015-02-17,Quarter3,sewing,Tuesday,Team10,0.65,18.22,741.0,0.0,0.0,8.0,35.0,1.0,49.0,0.302117347
2015-02-18,Quarter3,finishing,Wednesday,Team12,0.8,5.13,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.9918
2015-02-18,Quarter3,finishing,Wednesday,Team6,0.8,2.9,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.936861111
2015-02-18,Quarter3,finishing,Wednesday,Team2,0.8,5.13,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.919125
2015-02-18,Quarter3,sewing,Wednesday,Team11,0.7,11.41,685.0,3360.0,30.0,0.0,0.0,2.0,56.0,0.8211125
2015-02-18,Quarter3,sewing,Wednesday,Team4,0.8,30.1,864.0,480.0,50.0,0.0,0.0,1.0,58.0,0.800980392
2015-02-18,Quarter3,sewing,Wednesday,Team5,0.8,30.1,511.0,0.0,0.0,0.0,0.0,0.0,59.0,0.800980392
2015-02-18,Quarter3,sewing,Wednesday,Team12,0.8,15.26,1095.0,4080.0,63.0,0.0,0.0,0.0,34.0,0.800401961
2015-02-18,Quarter3,sewing,Wednesday,Team1,0.8,22.52,1374.0,3960.0,63.0,0.0,0.0,0.0,57.0,0.800279693
2015-02-18,Quarter3,sewing,Wednesday,Team6,0.75,18.79,759.0,3960.0,34.0,0.0,0.0,0.0,33.0,0.75065101
2015-02-18,Quarter3,sewing,Wednesday,Team7,0.75,30.1,553.0,2280.0,45.0,0.0,0.0,1.0,59.0,0.75053268
2015-02-18,Quarter3,finishing,Wednesday,Team4,0.75,5.13,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.734645833
2015-02-18,Quarter3,sewing,Wednesday,Team3,0.7,30.1,1057.0,0.0,40.0,0.0,0.0,1.0,58.0,0.700603448
2015-02-18,Quarter3,sewing,Wednesday,Team9,0.7,18.79,1587.0,4560.0,30.0,0.0,0.0,1.0,51.0,0.70009573
2015-02-18,Quarter3,finishing,Wednesday,Team7,0.7,5.13,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.671875
2015-02-18,Quarter3,finishing,Wednesday,Team10,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.64025
2015-02-18,Quarter3,finishing,Wednesday,Team8,0.7,5.13,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.58
2015-02-18,Quarter3,finishing,Wednesday,Team9,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.549791667
2015-02-18,Quarter3,sewing,Wednesday,Team2,0.6,30.33,868.0,6840.0,0.0,0.0,0.0,1.0,57.0,0.328131579
2015-02-18,Quarter3,sewing,Wednesday,Team10,0.7,19.68,1119.0,5640.0,0.0,8.0,35.0,1.0,47.0,0.303574468
2015-02-18,Quarter3,finishing,Wednesday,Team3,0.5,5.13,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.2565
2015-02-18,Quarter3,sewing,Wednesday,Team8,0.65,29.4,962.0,4560.0,0.0,4.5,30.0,2.0,57.0,0.251399254
2015-02-19,Quarter3,finishing,Thursday,Team3,0.5,5.13,954.8,2880.0,0.0,0.0,0.0,0.0,12.0,0.81640625
2015-02-19,Quarter3,sewing,Thursday,Team12,0.8,15.26,1126.0,1080.0,38.0,0.0,0.0,0.0,34.0,0.800711494
2015-02-19,Quarter3,sewing,Thursday,Team1,0.8,22.52,265.0,3840.0,63.0,0.0,0.0,0.0,57.0,0.800470513
2015-02-19,Quarter3,sewing,Thursday,Team4,0.8,30.1,859.0,7020.0,63.0,0.0,0.0,1.0,58.5,0.800094017
2015-02-19,Quarter3,sewing,Thursday,Team5,0.8,30.1,276.0,600.0,63.0,3.5,15.0,0.0,59.5,0.799982853
2015-02-19,Quarter3,finishing,Thursday,Team6,0.8,2.9,1043.8,4320.0,0.0,0.0,0.0,0.0,18.0,0.785864198
2015-02-19,Quarter3,sewing,Thursday,Team6,0.75,18.79,899.0,3960.0,56.0,0.0,0.0,0.0,33.0,0.75065101
2015-02-19,Quarter3,finishing,Thursday,Team10,0.8,3.94,998.4,2400.0,0.0,0.0,0.0,0.0,10.0,0.733277778
2015-02-19,Quarter3,finishing,Thursday,Team2,0.8,5.13,3449.8,3600.0,0.0,0.0,0.0,0.0,15.0,0.710125
2015-02-19,Quarter3,sewing,Thursday,Team3,0.7,30.1,247.0,6960.0,50.0,0.0,0.0,1.0,58.0,0.700603448
2015-02-19,Quarter3,sewing,Thursday,Team11,0.7,11.41,653.0,3480.0,30.0,0.0,0.0,2.0,58.0,0.700540441
2015-02-19,Quarter3,sewing,Thursday,Team8,0.7,29.4,1116.0,6240.0,0.0,0.0,0.0,2.0,57.0,0.7
2015-02-19,Quarter3,finishing,Thursday,Team4,0.75,5.13,752.2,1920.0,0.0,0.0,0.0,0.0,8.0,0.684027778
2015-02-19,Quarter3,finishing,Thursday,Team8,0.7,5.13,752.2,1920.0,0.0,0.0,0.0,0.0,8.0,0.672135417
2015-02-19,Quarter3,sewing,Thursday,Team9,0.7,18.79,1603.0,6120.0,30.0,0.0,0.0,1.0,51.0,0.638614379
2015-02-19,Quarter3,finishing,Thursday,Team5,0.75,5.13,752.2,1920.0,0.0,0.0,0.0,0.0,8.0,0.631354167
2015-02-19,Quarter3,sewing,Thursday,Team7,0.75,30.1,444.0,0.0,0.0,5.0,20.0,1.0,59.0,0.611140537
2015-02-19,Quarter3,finishing,Thursday,Team12,0.8,5.13,987.6,2160.0,0.0,0.0,0.0,0.0,9.0,0.609583333
2015-02-19,Quarter3,sewing,Thursday,Team2,0.65,30.33,841.0,6840.0,0.0,0.0,0.0,1.0,57.0,0.585315789
2015-02-19,Quarter3,sewing,Thursday,Team10,0.7,19.68,1410.0,5760.0,0.0,0.0,0.0,1.0,48.0,0.249416667
2015-02-22,Quarter4,finishing,Sunday,Team3,0.5,5.13,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.8721
2015-02-22,Quarter4,finishing,Sunday,Team6,0.8,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.8319375
2015-02-22,Quarter4,finishing,Sunday,Team2,0.8,5.13,962.8,4800.0,0.0,0.0,0.0,0.0,20.0,0.8300625
2015-02-22,Quarter4,finishing,Sunday,Team11,0.6,2.9,954.8,2880.0,0.0,0.0,0.0,0.0,12.0,0.805555556
2015-02-22,Quarter4,sewing,Sunday,Team12,0.8,15.26,1103.0,4080.0,63.0,0.0,0.0,0.0,34.0,0.800401961
2015-02-22,Quarter4,sewing,Sunday,Team4,0.8,30.1,922.0,5820.0,63.0,0.0,0.0,1.0,59.0,0.80000295
2015-02-22,Quarter4,finishing,Sunday,Team12,0.8,5.13,998.4,2400.0,0.0,0.0,0.0,0.0,10.0,0.78375
2015-02-22,Quarter4,finishing,Sunday,Team9,0.8,3.94,998.4,2400.0,0.0,0.0,0.0,0.0,10.0,0.753525
2015-02-22,Quarter4,sewing,Sunday,Team6,0.75,18.79,1055.0,3960.0,45.0,0.0,0.0,0.0,33.0,0.75065101
2015-02-22,Quarter4,finishing,Sunday,Team1,0.8,3.94,954.8,2880.0,0.0,0.0,0.0,0.0,12.0,0.727349537
2015-02-22,Quarter4,sewing,Sunday,Team8,0.7,29.4,1146.0,6840.0,40.0,0.0,0.0,2.0,57.0,0.700614035
2015-02-22,Quarter4,sewing,Sunday,Team2,0.7,30.33,746.0,6840.0,0.0,0.0,0.0,1.0,57.0,0.700605263
2015-02-22,Quarter4,sewing,Sunday,Team11,0.75,11.41,834.0,3480.0,0.0,0.0,0.0,2.0,58.0,0.672140805
2015-02-22,Quarter4,sewing,Sunday,Team9,0.7,18.79,1717.0,3240.0,30.0,0.0,0.0,1.0,57.0,0.627011183
2015-02-22,Quarter4,sewing,Sunday,Team3,0.7,30.1,1041.0,8160.0,33.0,0.0,0.0,2.0,58.0,0.626577778
2015-02-22,Quarter4,sewing,Sunday,Team10,0.7,21.25,1531.0,6000.0,0.0,0.0,0.0,1.0,50.0,0.456875
2015-02-22,Quarter4,sewing,Sunday,Team7,0.75,30.1,627.0,6960.0,0.0,3.5,20.0,1.0,58.0,0.393548851
2015-02-22,Quarter4,finishing,Sunday,Team10,0.8,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.385791667
2015-02-22,Quarter4,sewing,Sunday,Team5,0.8,30.1,450.0,5700.0,0.0,4.5,25.0,0.0,60.0,0.307501459
2015-02-22,Quarter4,finishing,Sunday,Team7,0.7,5.13,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.283958333
2015-02-23,Quarter4,finishing,Monday,Team10,0.8,3.94,998.4,2400.0,0.0,0.0,0.0,0.0,20.0,0.955791667
2015-02-23,Quarter4,finishing,Monday,Team8,0.7,5.13,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.930416667
2015-02-23,Quarter4,finishing,Monday,Team12,0.8,5.13,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.9025
2015-02-23,Quarter4,finishing,Monday,Team3,0.8,5.13,987.6,2160.0,0.0,0.0,0.0,0.0,18.0,0.87115
2015-02-23,Quarter4,sewing,Monday,Team12,0.8,15.26,1060.0,4080.0,63.0,0.0,0.0,0.0,34.0,0.800401961
2015-02-23,Quarter4,sewing,Monday,Team4,0.8,30.1,891.0,7140.0,38.0,0.0,0.0,1.0,59.0,0.800137255
2015-02-23,Quarter4,sewing,Monday,Team5,0.8,30.1,541.0,7140.0,38.0,0.0,0.0,0.0,59.0,0.800137255
2015-02-23,Quarter4,sewing,Monday,Team7,0.75,30.1,709.0,6960.0,45.0,0.0,0.0,1.0,58.0,0.750770115
2015-02-23,Quarter4,sewing,Monday,Team6,0.75,18.79,1100.0,3960.0,45.0,0.0,0.0,0.0,33.0,0.75065101
2015-02-23,Quarter4,sewing,Monday,Team11,0.75,11.41,826.0,2820.0,0.0,0.0,0.0,2.0,58.0,0.750293939
2015-02-23,Quarter4,sewing,Monday,Team2,0.7,30.33,577.0,2160.0,30.0,0.0,0.0,1.0,58.0,0.700623
2015-02-23,Quarter4,sewing,Monday,Team8,0.7,29.4,1094.0,6840.0,40.0,0.0,0.0,2.0,57.0,0.700614035
2015-02-23,Quarter4,sewing,Monday,Team3,0.7,29.4,1228.0,6960.0,30.0,0.0,0.0,2.0,58.0,0.700362069
2015-02-23,Quarter4,sewing,Monday,Team9,0.7,18.79,1641.0,6000.0,40.0,0.0,0.0,1.0,50.0,0.60128
2015-02-23,Quarter4,sewing,Monday,Team10,0.7,21.25,1583.0,6000.0,0.0,0.0,0.0,1.0,50.0,0.417916667
2015-02-23,Quarter4,finishing,Monday,Team6,0.8,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.3715625
2015-02-23,Quarter4,finishing,Monday,Team9,0.8,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.3715625
2015-02-23,Quarter4,finishing,Monday,Team2,0.8,5.13,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.36871875
2015-02-23,Quarter4,finishing,Monday,Team7,0.7,5.13,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.356458333
2015-02-24,Quarter4,finishing,Tuesday,Team10,0.7,2.9,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.902222222
2015-02-24,Quarter4,finishing,Tuesday,Team3,0.8,4.6,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.811388889
2015-02-24,Quarter4,sewing,Tuesday,Team12,0.8,15.26,1062.0,4080.0,50.0,0.0,0.0,0.0,34.0,0.800401961
2015-02-24,Quarter4,sewing,Tuesday,Team5,0.8,30.1,450.0,7140.0,50.0,0.0,0.0,0.0,60.0,0.800137255
2015-02-24,Quarter4,sewing,Tuesday,Team4,0.8,30.1,901.0,6480.0,50.0,0.0,0.0,1.0,59.0,0.800071839
2015-02-24,Quarter4,finishing,Tuesday,Team8,0.7,4.6,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.791458333
2015-02-24,Quarter4,sewing,Tuesday,Team7,0.75,30.1,739.0,5640.0,45.0,0.0,0.0,1.0,59.0,0.750727326
2015-02-24,Quarter4,sewing,Tuesday,Team6,0.75,18.79,913.0,3360.0,45.0,0.0,0.0,0.0,33.0,0.75065101
2015-02-24,Quarter4,sewing,Tuesday,Team11,0.75,11.61,698.0,3360.0,34.0,0.0,0.0,2.0,57.0,0.750437269
2015-02-24,Quarter4,sewing,Tuesday,Team3,0.75,29.4,1172.0,5340.0,45.0,0.0,0.0,2.0,60.0,0.750176991
2015-02-24,Quarter4,finishing,Tuesday,Team6,0.75,2.9,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.726933333
2015-02-24,Quarter4,finishing,Tuesday,Team9,0.7,2.9,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.726933333
2015-02-24,Quarter4,sewing,Tuesday,Team2,0.7,30.33,408.0,1680.0,30.0,0.0,0.0,1.0,59.0,0.700623
2015-02-24,Quarter4,sewing,Tuesday,Team8,0.7,29.4,1079.0,4560.0,40.0,0.0,0.0,2.0,58.0,0.700518519
2015-02-24,Quarter4,sewing,Tuesday,Team9,0.7,18.79,1068.0,3000.0,30.0,0.0,0.0,1.0,52.0,0.700256795
2015-02-24,Quarter4,finishing,Tuesday,Team11,0.7,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.5046875
2015-02-24,Quarter4,sewing,Tuesday,Team10,0.7,21.25,1834.0,6360.0,0.0,0.0,0.0,1.0,53.0,0.471108491
2015-02-24,Quarter4,finishing,Tuesday,Team2,0.7,3.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.325
2015-02-24,Quarter4,sewing,Tuesday,Team1,0.6,22.53,708.0,5040.0,0.0,0.0,0.0,1.0,42.0,0.268214286
2015-02-25,Quarter4,sewing,Wednesday,Team9,0.75,18.79,1085.0,6240.0,56.0,0.0,0.0,1.0,52.0,0.970816667
2015-02-25,Quarter4,finishing,Wednesday,Team5,0.8,4.6,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.902962963
2015-02-25,Quarter4,finishing,Wednesday,Team3,0.8,4.6,998.4,2400.0,0.0,0.0,0.0,0.0,20.0,0.900833333
2015-02-25,Quarter4,finishing,Wednesday,Team12,0.8,4.6,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.899555556
2015-02-25,Quarter4,finishing,Wednesday,Team10,0.7,2.9,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.845833333
2015-02-25,Quarter4,sewing,Wednesday,Team4,0.8,30.1,323.0,4080.0,50.0,0.0,0.0,1.0,59.0,0.800808642
2015-02-25,Quarter4,sewing,Wednesday,Team12,0.8,15.26,1053.0,4080.0,50.0,0.0,0.0,0.0,34.0,0.800401961
2015-02-25,Quarter4,sewing,Wednesday,Team7,0.8,30.1,786.0,7080.0,50.0,0.0,0.0,2.0,59.0,0.800115819
2015-02-25,Quarter4,sewing,Wednesday,Team6,0.75,18.79,1003.0,3960.0,45.0,0.0,0.0,1.0,33.0,0.75065101
2015-02-25,Quarter4,sewing,Wednesday,Team11,0.75,11.61,635.0,3360.0,45.0,0.0,0.0,0.0,57.0,0.750503571
2015-02-25,Quarter4,sewing,Wednesday,Team3,0.75,29.4,1283.0,6960.0,45.0,0.0,0.0,2.0,58.0,0.750206897
2015-02-25,Quarter4,sewing,Wednesday,Team8,0.7,29.4,847.0,6960.0,30.0,0.0,0.0,1.0,58.0,0.700362069
2015-02-25,Quarter4,sewing,Wednesday,Team2,0.7,30.33,361.0,3960.0,30.0,0.0,0.0,1.0,58.0,0.700069811
2015-02-25,Quarter4,sewing,Wednesday,Team10,0.7,21.82,1653.0,6240.0,0.0,0.0,0.0,2.0,52.0,0.700058333
2015-02-25,Quarter4,finishing,Wednesday,Team7,0.75,4.6,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.676666667
2015-02-25,Quarter4,finishing,Wednesday,Team8,0.7,4.6,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.658541667
2015-02-25,Quarter4,sewing,Wednesday,Team5,0.8,30.1,15.0,1200.0,49.0,0.0,0.0,1.0,59.0,0.598792339
2015-02-25,Quarter4,sewing,Wednesday,Team1,0.65,22.53,762.0,5040.0,0.0,0.0,0.0,1.0,42.0,0.581130952
2015-02-25,Quarter4,finishing,Wednesday,Team2,0.7,3.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.440375
2015-02-25,Quarter4,finishing,Wednesday,Team6,0.75,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.410833333
2015-02-25,Quarter4,finishing,Wednesday,Team9,0.7,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.410833333
2015-02-26,Quarter4,finishing,Thursday,Team3,0.8,4.6,1324.0,6300.0,0.0,0.0,0.0,0.0,15.0,0.921703704
2015-02-26,Quarter4,finishing,Thursday,Team5,0.8,4.6,716.8,7560.0,0.0,0.0,0.0,0.0,18.0,0.921604938
2015-02-26,Quarter4,sewing,Thursday,Team7,0.8,30.1,694.0,4080.0,50.0,0.0,0.0,1.0,59.0,0.800808642
2015-02-26,Quarter4,sewing,Thursday,Team11,0.8,11.61,816.0,2820.0,50.0,0.0,0.0,2.0,57.0,0.800516667
2015-02-26,Quarter4,sewing,Thursday,Team12,0.8,15.26,1065.0,4080.0,63.0,0.0,0.0,0.0,34.0,0.800401961
2015-02-26,Quarter4,finishing,Thursday,Team1,0.5,3.94,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.768847222
2015-02-26,Quarter4,sewing,Thursday,Team6,0.75,18.79,912.0,3960.0,45.0,0.0,0.0,0.0,33.0,0.75065101
2015-02-26,Quarter4,sewing,Thursday,Team3,0.75,29.4,1244.0,6840.0,45.0,0.0,0.0,2.0,57.0,0.750473684
2015-02-26,Quarter4,sewing,Thursday,Team9,0.75,18.79,1020.0,5640.0,45.0,0.0,0.0,1.0,52.0,0.750371895
2015-02-26,Quarter4,sewing,Thursday,Team8,0.75,29.4,916.0,6960.0,56.0,0.0,0.0,2.0,58.0,0.750206897
2015-02-26,Quarter4,sewing,Thursday,Team10,0.7,21.82,1591.0,3240.0,0.0,0.0,0.0,1.0,52.0,0.700251773
2015-02-26,Quarter4,sewing,Thursday,Team2,0.7,30.33,398.0,6960.0,0.0,0.0,0.0,1.0,58.0,0.66237931
2015-02-26,Quarter4,finishing,Thursday,Team12,0.8,4.6,740.4,3780.0,0.0,0.0,0.0,0.0,9.0,0.590617284
2015-02-26,Quarter4,finishing,Thursday,Team2,0.7,3.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.5565625
2015-02-26,Quarter4,sewing,Thursday,Team4,0.8,30.1,437.0,7080.0,32.0,0.0,0.0,2.0,59.0,0.495617514
2015-02-26,Quarter4,sewing,Thursday,Team5,0.35,27.48,413.0,6840.0,38.0,0.0,0.0,1.0,57.0,0.449964912
2015-02-26,Quarter4,finishing,Thursday,Team10,0.7,2.9,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.410833333
2015-02-26,Quarter4,finishing,Thursday,Team9,0.75,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.4078125
2015-02-26,Quarter4,sewing,Thursday,Team1,0.35,26.66,1164.0,6600.0,23.0,0.0,0.0,2.0,55.0,0.378895152
2015-02-26,Quarter4,finishing,Thursday,Team8,0.75,4.6,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.376597222
2015-02-26,Quarter4,finishing,Thursday,Team6,0.75,2.9,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.271875
2015-02-28,Quarter4,finishing,Saturday,Team3,0.8,4.6,1324.0,6300.0,0.0,0.0,0.0,0.0,15.0,0.921703704
2015-02-28,Quarter4,finishing,Saturday,Team5,0.8,4.6,716.8,7560.0,0.0,0.0,0.0,0.0,18.0,0.921604938
2015-02-28,Quarter4,sewing,Saturday,Team11,0.8,11.61,954.0,0.0,50.0,0.0,0.0,2.0,58.0,0.800779018
2015-02-28,Quarter4,sewing,Saturday,Team12,0.8,15.26,1194.0,1700.0,62.0,0.0,0.0,0.0,34.0,0.800260821
2015-02-28,Quarter4,sewing,Saturday,Team7,0.8,30.1,644.0,840.0,38.0,0.0,0.0,1.0,59.0,0.799982853
2015-02-28,Quarter4,finishing,Saturday,Team1,0.5,3.94,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.768847222
2015-02-28,Quarter4,sewing,Saturday,Team3,0.75,29.4,1144.0,4440.0,45.0,0.0,0.0,2.0,57.0,0.750716981
2015-02-28,Quarter4,sewing,Saturday,Team6,0.75,18.79,1012.0,3960.0,45.0,0.0,0.0,0.0,33.0,0.75065101
2015-02-28,Quarter4,sewing,Saturday,Team8,0.75,29.4,792.0,4560.0,56.0,0.0,0.0,2.0,58.0,0.750425926
2015-02-28,Quarter4,sewing,Saturday,Team9,0.75,18.79,841.0,6240.0,45.0,0.0,0.0,1.0,52.0,0.750395513
2015-02-28,Quarter4,sewing,Saturday,Team10,0.7,21.82,1448.0,6120.0,40.0,0.0,0.0,1.0,51.0,0.700236601
2015-02-28,Quarter4,sewing,Saturday,Team2,0.7,30.33,512.0,4560.0,0.0,0.0,0.0,1.0,58.0,0.700211111
2015-02-28,Quarter4,finishing,Saturday,Team12,0.8,4.6,740.4,3780.0,0.0,0.0,0.0,0.0,9.0,0.590617284
2015-02-28,Quarter4,finishing,Saturday,Team2,0.7,3.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.5565625
2015-02-28,Quarter4,sewing,Saturday,Team5,0.5,27.48,609.0,6840.0,30.0,0.0,0.0,1.0,57.0,0.550403509
2015-02-28,Quarter4,sewing,Saturday,Team1,0.5,26.66,1448.0,6840.0,30.0,0.0,0.0,2.0,57.0,0.550349708
2015-02-28,Quarter4,sewing,Saturday,Team4,0.5,26.66,556.0,6960.0,23.0,0.0,0.0,2.0,58.0,0.500258046
2015-02-28,Quarter4,finishing,Saturday,Team10,0.7,2.9,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.410833333
2015-02-28,Quarter4,finishing,Saturday,Team9,0.75,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.4078125
2015-02-28,Quarter4,finishing,Saturday,Team8,0.75,4.6,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.376597222
2015-02-28,Quarter4,finishing,Saturday,Team6,0.75,2.9,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.271875
2015-03-01,Quarter1,finishing,Sunday,Team3,0.8,4.6,1016.2,10500.0,0.0,0.0,0.0,0.0,25.0,0.936355556
2015-03-01,Quarter1,finishing,Sunday,Team8,0.75,4.6,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.813611111
2015-03-01,Quarter1,sewing,Sunday,Team12,0.8,15.26,1106.0,4080.0,63.0,0.0,0.0,0.0,34.0,0.800401961
2015-03-01,Quarter1,sewing,Sunday,Team8,0.75,29.4,622.0,6240.0,56.0,0.0,0.0,0.0,57.0,0.75075
2015-03-01,Quarter1,sewing,Sunday,Team6,0.75,18.79,1193.0,3960.0,45.0,0.0,0.0,0.0,33.0,0.75065101
2015-03-01,Quarter1,sewing,Sunday,Team3,0.75,29.4,1143.0,6840.0,45.0,0.0,0.0,0.0,57.0,0.750473684
2015-03-01,Quarter1,sewing,Sunday,Team9,0.75,18.79,895.0,6240.0,34.0,0.0,0.0,0.0,52.0,0.750395513
2015-03-01,Quarter1,sewing,Sunday,Team5,0.6,27.48,549.0,6720.0,38.0,0.0,0.0,0.0,56.0,0.707446429
2015-03-01,Quarter1,sewing,Sunday,Team10,0.7,21.82,1393.0,5640.0,30.0,0.0,0.0,0.0,52.0,0.700236601
2015-03-01,Quarter1,sewing,Sunday,Team1,0.6,26.66,1578.0,6840.0,38.0,0.0,0.0,0.0,57.0,0.700019883
2015-03-01,Quarter1,sewing,Sunday,Team2,0.7,30.33,254.0,1800.0,0.0,0.0,0.0,0.0,58.0,0.683550607
2015-03-01,Quarter1,sewing,Sunday,Team11,0.8,11.61,347.0,0.0,50.0,4.0,20.0,0.0,57.0,0.682433036
2015-03-01,Quarter1,finishing,Sunday,Team4,0.6,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.673083333
2015-03-01,Quarter1,finishing,Sunday,Team10,0.7,2.9,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.664583333
2015-03-01,Quarter1,sewing,Sunday,Team4,0.6,26.66,692.0,6840.0,23.0,0.0,0.0,0.0,57.0,0.600239766
2015-03-01,Quarter1,finishing,Sunday,Team2,0.7,3.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.585
2015-03-01,Quarter1,sewing,Sunday,Team7,0.8,30.1,934.0,6960.0,0.0,3.5,15.0,0.0,58.0,0.579511494
